dates,details,scores,reviews
 2/2/2019 , CLS |  Age: 75 or over |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After one week of taking this product, I started waking up with a feeling of dread. I stopped it & the feeling went away. "
 1/14/2019 ,      ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 1/13/2019 , ConnieD |  Age: 55-64 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My short term memory has never been good and my focus often impaired, but with the Gingko I function normally.  Over the last 10 years I have taken 120 mg/day and at any time I run out or forget to take it after a few days, it is obvious that I need this suppliment."
 7/3/2018 , vvffvfvfv |  Age: 55-64 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Good
 7/3/2018 , vvffvfvfv |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 1/16/2018 , UnklAdM |  Age: 45-54 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I've been taking Rexall Ginkgo Biloba 120mg once a day for over 10 years now. I do technical work and I've noticed it does help my memory especially names and locations. Now that I'm in my 50's I'm considering upping my dosage.
 1/3/2018 , Robert |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","i took this as a part of testosterone treatment and starting losing my balance right away, with itching and swelling in my left eye, making me sensitive to light and having difficulty walking and just standing up. The stuff is terrible and is not worth it."
 11/10/2017 , Ginkgo Biloba |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I purchased Ginkgo Biloba Extract 120 mg, brand: Spring Valley-Made in China Walmart, to increase my engineering concentration at work. I have been taking it over a whole week. 2 hrs after taking each supplement, I have experienced headaches in my left side of head. Feel like my left ear is muffed & tingling.  Heartbeat 72-75 BMP, 2 hrs later. It could be my imagination, but I feel my brain is pulsing inside very slowly. Weird experience! Left ear feels like when it is infected as it is stuffed ,and kind of hurts lightly inside the inner tube. Be advise that Herbal meds disappear from your blood stream and if something happens to you, your blood test might not indicate the trace. "
 9/13/2017 ,  Age: 65-74 |     ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Ginko iks supposed to help with dizziness,but side effects can cause diziness,confusing."
 8/13/2017 ,  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Ginkgo is  the best herb for vertigo
 5/1/2017 , Mssmth |  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Nature's Own Ginkgo 2000 x 2 day attention    Great product great company
 12/29/2016 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",started to have moderate to severe dizziness to the point of loss of balance. I am guessing my blood is too thin since it works like a blood thinner. Talk with your provider before taking if you are already on supplements and Meds. 
 10/30/2016 , EEB |  Age: 75 or over |   On supplement for 1 to 6 months |   ," Condition:  , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking this for my memory, as I had a hard time remembering things. I noticed a little improvement. But more than that, my hands were starting to shake before taking ""ginkgo"" and after a while I noticed I had calm hands again. Praise God! "
 9/6/2016 ,  Age: 45-54 |     ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Bad heartburn and chestpain..stopped taking it.
 6/23/2016 , niel |  Age: 45-54 |   On supplement for 10 years or more |   ," Condition: Tinnitus , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 5/23/2016 , Cathryn |  Age: 75 or over |   On supplement for 5 to less than 10 years |   ," Condition: Tinnitus , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been taking one 60mg pill of ginkgo biloba for 7 years now.  It seems to be less audible, although tinnitus never really goes away, just recedes into the background, which is bearable.  But lately i've noticed that my skin in thinning [due to age]so that if i scratch a mosquito bite, i end up with a terrible bruise.  I'm not using excessive force--i can see the bruise expanding as i watch!!!!  This is not good.  I'll have to see if a lower dosage would work with the ears--but i get a brui,se if i barely touch some hard surface or an edge of something [coffee table].  Just sharing.  The bruising thing is fairly new...."
 5/22/2016 ,  Age: 45-54 |     ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",first time
 4/23/2016 , Jesse |  Age: 35-44 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I used Ginko for 2 years, and my cognitive functioning has improved dramatically. I am a tournament chess player and believe me, It helps."
 10/24/2015 , Bernice |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Heed the warnings regarding interactions!  I was using Gingko for three weeks to improve my memory.  My Rhuematologist prescribed Ibuprofen twice daily for my arthritis and did not ask if I was taking anything.  Two weeks later, a massive bruise suddenly appeared on my wrist.  It was four inches across and travelled half way up my inner arm. It was hot to the touch and quite swollen. I had not injured myself and had no idea why this was happening, so looked online to see if I could self-diagnose, and found the contraindications of taking the two medications together.  Thank goodness the bleeding was on my arm and not internal.  I stopped taking the Gingko right away.  Please investigate. I wish the doctor had asked, because I had no idea."
 9/22/2015 , jon |  Age: 13-18 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",When I was in high school i had moderate Adhd. This caused me to have trouble studying and paying attention. A week after a started taking it I felt way better. I can focus a lot more know. Also before I had depression but once I started taking it my depression disapered. Be careful though and ask your doctor before taking ginko has it can be dangerous when takin improperly
 7/7/2015 , v |  Age: 35-44 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 6/2/2015 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 5/24/2015 , Pamaha |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started taking one ginkgo pill a day during weekdays. I noticed being clearer in the head. Unfortunately, when I skip the weekend days I get a headache that doesn't go away, similar to a caffeine withdrawal headache. After reading some reviews, I see that it is likely due to the impact that the ginkgo has on relieving headaches. The withdrawal headaches scare me. I also think that it may be impacting my sleep as I used to sleep perfectly, but on the ginkgo, I find myself waking at around 3am a,nd then restless after that. Very odd. I like the increased blood flow to the brain idea, but am concerned with these other effects."
 3/22/2015 , YNK |  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started experiencing peri-menoupasal symptoms, the worst being brain fog. My work requires high intellectual ability and I was hoping to boost my memory. I have been using gingko biloba for almost a year now. It has absolutely no effect on me whatsoever: no harm, no good. I read a published results from a study suggesting that this supplement could cause liver damage in mice. I am discontinuing it.   "
 3/4/2015 ,  Age: 25-34 |     ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/12/2015 , Jennings |  Age: 75 or over |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I had a fall 12 months ago and was concussed and may have cracked my skull but opted not to seek medical attention. I was subsequently left was a left-side headache and memory lapses. On taking Ginkgo Biloba extract (50-1) those symptoms dispersed but, as yet, I cannot confirm that those problems have been cured, only that they effectively control the symptoms and I am not aware of any adverse side effects."
 12/31/2014 , Jeni |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Greatly doubting safety as I was using Plaquenil for Mixed connective tissue disorder . I used Gingko for Raynaud's I had severe vasculitis of finger resulting in Gangrene. Large possibility of drug reaction. Gingko role in chronic inflammation mentioned online. Greatly doubt its safety in use with certain medications.
 12/9/2014 , Ann |  Age: 65-74 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Maybe its just my imagination........that it helps........but have read that it increases blood flow to brain?
 12/7/2014 , Ian |  Age: 65-74 |   On supplement for 2 to less than 5 years |   ," Condition: Raynaud syndrome , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I had white fingures for 5 to 6 years then I took advice from my eye specialist who told me that Ginko Biloba could help my eye problem and the white fingues as they could be related by circulation.  My eye is now stable and the white fingures have almost gone.
 10/22/2014 , dixie5955 |    On supplement for 10 years or more |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Cures hemmoroids within days.
 10/7/2014 , Anna |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have fatigue and memory loss from lupus and dermatomyositis (a related muscular dystrophy). The memory loss is very frustrating, as it makes me forget my former vocabulary, thus taking too long in conversation and appearing less intelligent. When I recently tried Ginkgo, I was delighted to start remembering names and terms better. Now I just need to find the optimum dose!"
 9/3/2014 , Anna |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I lost recall of names and words due to  stress and a little aging. After trying other remedies, I found some ginkgo last week. Very skeptical, I took two tablets before bed and would have stopped at that. The next afternoon, I suddenly realized that I had perfect recall of several names from decades past. I could also say my intended words better. That caused me to remember the two ginkgo tablets, and while not a cure all, they really seem to help. I need the maximum safe dose, and do not have ,a favorite brand yet. I think it should be done very carefully..."
 9/3/2014 , Anna |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition:  , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I lost recall of many names and words due to age, stress, and steroid treatments for a rare muscular problem. After trying other remedies, I found some ginkgo last week. Very skeptical, I took two tablets before bed and would have stopped at that. The next afternoon, I suddenly realized that I had perfect recall of several names from decades past. I could also say my intended words better (I've developed problems speaking the wrong or opposite word with fatigue). That caused me to remember the t,wo ginkgo tablets, and while not a cure all, they really seem to help. I need the maximum safe dose, and do not have a favorite brand yet. I think it should be done very carefully..."
 8/29/2014 ,  Age: 75 or over |   On supplement for 1 to 6 months |   ," Condition: Tinnitus , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My Dr. told me to try it.I did and it worked. It used to be obtainable on the National Health,but now they´ve taken it off."
 6/2/2014 , fwaliany |  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I would like to believe that Gingko helped my cognitive funtions but unfortunately i dont see a difference, i take 2 tabs everyday (somedays i forget). I have been using this for almost 2 - 3 months "
 5/26/2014 , Aaron |  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Stared taking it to improve mental function. However, after two years of daily supplement use, I realized that my thrice yearly migraines had ceased. I have experienced no adverse side effects.  "
 5/13/2014 ,  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/7/2014 ,  Age: 75 or over |   On supplement for 2 to less than 5 years |   ," Condition: Tinnitus , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 12/10/2013 , mocayuga |  Age: 55-64 |   On supplement for 10 years or more |   ," Condition:  , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","60 years old,take 60mg am and 30mg pm, weight is 185lbs. Weight,age and dosage are so important to other readers. Been taking for 15 years. When I was 45 I took 30mg am and have been adjusting gradually to currant  level. The effects do carry over about one day for me but after that I can really tell the difference. The quality of life has been much improved for me with this supplement but everyone is different and I like to use small increases of usually 10mg or less until I reach what I feel i,s optimum. Improving absorption and circulation are aspects of nutrition that greatly improve the effect of any supplement so I also take omega3 fish oil 1 triple strength cap am. a day. I certainly recommend this supplement. "
 12/8/2013 , kevin |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",loss of hearing in one ear diminished
 10/21/2013 , pipervatum |  Age: 55-64 |   On supplement for 2 to less than 5 years |   ," Condition: Cardiovascular disease (CVD) , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I must tell people that the fruit of Ginko  caused me some terrible itching on my legs that lasted a few days. I came into contact with the decaying ""berries"" or whatever when cutting back some other foliage in autumn. I've experienced poison ivy before. This was practically as dreadful. Ginko leaf presents no problem, and I'm sure it improves my circulation.  "
 9/10/2013 , Deb |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition:  , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Ginko Biloba gave me extreme anxiety.   Once I stopped taking it,  it took 24 hours to completely leave my system.   Once it did,  I was back  to my normal self.   I will never take this supplement again. "
 8/26/2013 , not applicable |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have bi-polar depression, PTSD, and OCD.It work's amazing for me, I gradually got off my Paxil, because I hated the way it made me feel!!I hate taking chemical's!!"
 7/25/2013 ,  Age: 75 or over |   On supplement for 1 to 6 months |   ," Condition:  , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 5/24/2013 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition:  , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I am happy to find a treatment for good health
 4/5/2013 , concerned |  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","There are a few herbs that deserve much closer scrutiny. My experience has been first hand. Herbs dosages are critically important for some herbs. Ginkgo like yohimbe and ginseng is very concentrated and has powerful effects most commonly than not. We are far too reckless with these. I wouldn't experiment with Ginkgo unless a last resort is very necessary. Its your brain after all. Use a detox instead for your brain. Adrenals and hormone levels have been my first concern for aging fatigue, hair ,loss and male sexual function. For me Ginkgo is no good at all and difficult to be free of the side effects. Worse than chromium picolinate and may last years longer. If you have anxiety, stress or a mental issue such as depression seek a herbal holistic medical doctor instead of a maven or family practitioner"
 1/23/2013 , Joe |  Age: 45-54 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I am turning 50 this year and I've noticed I didn't have erections in the morning and lots of other times, I also had severe leg and foot cramps, after taking Gingko for about a week, I couldn't believe it. I having been taking Gingko for about two years now. I don't have leg cramps anymore (unless I run out for a week), my erections are bigger and I have hardly any gray hair.  This is not made up, this herb has been a micarle drug for me.  Apparently the increase in blood flow is what my body n,eeds. They must use Ginkgo in the Penis Pills, because on soft I have added 3 or 4 inches, believe it or not it worked for me, just wished I knew about Ginkgo years ago. I have not experienced any side effects, I started out 60 mg a day for a month once a day, then twice a day, now I take 120 mg twice a day.  If you have poor circulation this is the herb for you.    "
 10/31/2012 ,  Age: 55-64 |   On supplement for 1 to less than 2 years |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I'm 57 years old. I'd swear when I take Ginko Biloba at double or triple the recommended dose I get frequent nocturnal erections, especially towards morning."
 9/11/2012 ,      ," Condition: Tinnitus , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Not sure if this helped, but it didn't hurt"
 8/12/2012 , S. Norton |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I tried ginkgo (a generic brand purchased as a supplement at Safeway supermarket) at age 35 and at age 36 (a total of two times) and experienced suicidal thoughts both times. I had never before had suicidal thoughts and have not had suicidal thoughts since that time. In each instance, I had just one dose of the ginkgo."
 7/31/2012 , Adam |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I used its tablets 06 months, I feel my mind works better."
 11/4/2011 , Fibrofog |  Age: 35-44 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My parents started taking this a number of years ago. When I started noticing my memory and recall ability dwindling, I started taking it also. I have noticed my ability to recall words is better. My memory isn't perfect, but it is better."
 9/6/2011 , GettingBetter |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 8/8/2011 , Sienna46 |  Age: 25-34 |   On supplement for 6 months to less than 1 year |   ," Condition: Schizophrenia , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",My psychiatrist recommended Ginko Biloba when I wanted to introduce a natural remedy for schizophrenia (along with Ambilify). At first I took it by itself and then through SBX. I got a lot better and reduced the Ambilify but because SBX conains more than just Ginko Biloba it probably wasn't just down to the Ginko Bilboa. I would definate recomment Ginko though.     
 7/22/2011 , loiveg |  Age: 55-64 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After being diagnosed with Alzheimer's disease over 5 years ago, I took Aricept. Last year, I started taking Ginkgo, and it seems to work as well for me as the Aricept did."
 8/26/2010 ,  Age: 45-54 |     ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I use this for Raynauds.  It help more than channel blockers.
 2/20/2010 , Great saxo |  Age: 55-64 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Good for me.
 8/28/2009 , stacey |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Melanoma , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have made 90s on my last three tests.
 6/29/2009 , Sunlet |  Age: 55-64 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 1/5/2008 , marco1 |  Age: 55-64 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Improved blood flow to increase brain alertness, cognition."
 10/7/2007 ,  Age: 65-74 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
